Date,SWE_ST_mm_interp,z_s_ST_mm_interp,z_s_124b_mm,z_s_125_mm,z_s_jdt4_mm,z_s_jdt3_mm,z_s_jdt2_mm,z_s_jdt1_mm,z_s_jdt4b_mm,z_s_jdt3b_mm,z_s_jdt2b_mm,P_124b_mm,P_125_mm,P_jdt4_mm,P_jdt3_mm,P_jdt2_mm,P_jdt1_mm,P_jdt4b_mm,P_jdt3b_mm,P_jdt2b_mm,rain_124b_mm,rain_125_mm,rain_jdt4_mm,rain_jdt3_mm,rain_jdt2_mm,rain_jdt1_mm,rain_jdt4b_mm,rain_jdt3b_mm,rain_jdt2b_mm,SM__ST_2in,SM_ST_4in,SM_ST_8in,SM_ST_20in,SM_ST_40in,SM_124b_5cm,SM_124b_20cm,SM_124b_50cm,SM_124b_75cm,SM_124b_90cm,SM_jdt4_5cm,SM_jdt4_20cm,SM_jdt4_50cm,SM_jdt4_75cm,SM_jdt4_100cm,SM_jdt3_5cm,SM_jdt3_20cm,SM_jdt3_50cm,SM_jdt3_75cm,SM_jdt3_100cm,SM_jdt2_5cm,SM_jdt2_20cm,SM_jdt2_50cm,SM_jdt2_75cm,SM_jdt2_100cm,SM_jdt1_5cm,SM_jdt1_20cm,SM_jdt1_50cm,SM_jdt1_90cm,SM_jdt1_130cm,SM_jdt1_190cm,SM_jdt4b_5cm,SM_jdt4b_20cm,SM_jdt4b_35cm,SM_jdt4b_50cm,SM_jdt3b_5cm,SM_jdt3b_20cm,SM_jdt3b_35cm,SM_jdt3b_50cm,SM_jdt2b_5cm,SM_jdt2b_20cm,SM_jdt2b_35cm,SM_jdt2b_50cm,SM_jdt2b_75cm,Site Id,CP_ST_in,T_ST_C,RH_ST,es_ST_Pa,ea_ST_Pa,Td_ST_C,f_s_ST,P_ST_in,P_ST_mm,rain_ST_mm,rho,rho_fill,SWE_124b_mm,SWE_125_mm,SWE_jdt4_mm,SWE_jdt3_mm,SWE_jdt2_mm,SWE_jdt1_mm,SWE_jdt4b_mm,SWE_jdt3b_mm,SWE_jdt2b_mm,tau,dSWE_ST_mm_interp,dSWE_124b_mm,dSWE_125_mm,dSWE_jdt4_mm,dSWE_jdt3_mm,dSWE_jdt2_mm,dSWE_jdt1_mm,dSWE_jdt4b_mm,dSWE_jdt3b_mm,dSWE_jdt2b_mm,melt_jdt4_mm,melt_jdt3_mm,melt_jdt2_mm,melt_jdt1_mm,melt_125_mm,melt_124b_mm,melt_ST_mm,melt_jdt4b_mm,melt_jdt3b_mm,melt_jdt2b_mm,inst_melt_jdt4b_mm,inst_melt_jdt3b_mm,inst_melt_jdt2b_mm,SWI_ST_mm,SWI_124b_mm,SWI_125_mm,SWI_jdt4_mm,SWI_jdt3_mm,SWI_jdt2_mm,SWI_jdt1_mm,SWI_jdt4b_mm,SWI_jdt3b_mm,SWI_jdt2b_mm,Ta_ST_max,Ts_ST_max,Ta_124b_max,Ts_124b_max,Ta_jdt4_max,Ts_jdt4_max,Ta_jdt4b_max,Ts_jdt4b_max,Ta_jdt3_max,Ts_jdt3_max,Ta_jdt3b_max,Ts_jdt3b_max,Ta_jdt2_max,Ts_jdt2_max,Ta_jdt2b_max,Ts_jdt2b_max,Ta_jdt1_max,Ts_jdt1_max,Ta_125_max
2014-02-17,54.50416666666666,74.08333333333333,111.66666666666667,1.6666666666666667,207.91666666666666,147.08333333333334,4.583333333333333,191.25,14.762500000000001,14.758333333333333,2.3375,0.2,0.0,0.1453694145406283,0.11063265005161478,0.077156761539596,0.032804896033033486,0.14600353930098806,0.11246866243916825,0.07842501106031569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.325,31.7625,33.17916666666667,32.42916666666667,12.4375,0.18370833333333333,0.32316666666666666,0.3353333333333333,0.37575000000000003,0.3527916666666666,0.12358333333333334,0.097375,0.14762499999999998,0.13558333333333336,0.10512499999999998,0.1420833333333333,0.11058333333333333,0.19191666666666665,0.175875,0.08383333333333333,0.13260416666666666,0.06279166666666668,0.07245833333333333,0.057458333333333333,0.024777610000000002,0.120875,0.08529166666666667,0.11012499999999999,0.10270833333333333,0.10291666666666667,0.130875,0.19738333333333333,0.20954166666666665,0.2500833333333333,0.19308333333333336,0.215025,0.225,0.218125,0.20304166666666668,0.23266666666666666,0.31825,0.30275,0.30241666666666667,0.3105833333333333,2029,8.9,0.0,43.0,611.0,26273.0,65.92083429857601,0.0,0.0,0.0,0.0,0.7357142857142858,0.7357142857142858,82.15476190476191,1.2261904761904763,152.9672619047619,108.21130952380953,3.3720238095238098,140.70535714285714,10.860982142857145,10.857916666666666,1.7197321428571428,14.714285714285715,-1.2700000000000031,3.732142857142861,-0.028571428571428692,-2.6232142857142833,-7.540476190476184,-2.5880952380952382,-1.0827380952381134,-7.279738095238093,0.07951190476190284,-6.756184523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.2,7.0,-0.2,8.2,-0.3,7.7,7.7,8.6,-0.2,8.6,6.85,8.1,-0.2,8.5,6.2,9.8,0.1,9.6
2014-02-18,50.69416666666666,66.675,99.16666666666667,0.0,200.0,145.0,0.0,184.16666666666666,13.720833333333333,12.558333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.46666666666667,32.97083333333333,32.608333333333334,12.458333333333334,0.18816666666666668,0.32275000000000004,0.33058333333333334,0.3742916666666667,0.35108333333333336,0.12729166666666666,0.10262500000000001,0.147,0.13458333333333336,0.10462500000000001,0.143375,0.11133333333333334,0.19241666666666668,0.17512499999999998,0.08454166666666667,0.13529166666666667,0.06279166666666668,0.07520833333333334,0.060208333333333336,0.023668516666666667,0.12166666666666666,0.085,0.11008333333333332,0.102375,0.10408333333333332,0.131375,0.18975833333333333,0.2045,0.24662499999999998,0.18991666666666665,0.2050875,0.22033333333333335,0.21433333333333335,0.1994166666666667,0.22041666666666668,0.314125,0.29875,0.29833333333333334,0.30679166666666663,2029,8.9,4.4,76.0,836.7176672880348,63590.542713890645,87.09274764677446,0.0,0.0,0.0,0.0,0.7603174603174603,0.7603174603174603,75.39814814814815,0.0,152.06349206349205,110.24603174603175,0.0,140.02513227513225,10.432189153439152,9.548320105820105,0.0,15.206349206349206,-3.8100000000000023,-6.75661375661376,-1.2261904761904763,-0.9037698412698489,2.0347222222222143,-3.3720238095238098,-0.6802248677248883,-0.4287929894179925,-1.3095965608465612,-1.7197321428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.3,4.3,-0.2,5.9,-0.3,5.6,6.3,6.7,-0.2,6.5,6.15,6.1,-0.2,6.4,6.0,8.0,0.1,7.3
2014-02-19,48.68333333333333,64.55833333333332,115.0,0.4166666666666667,207.08333333333334,150.83333333333334,10.0,193.33333333333334,18.016666666666666,10.445833333333333,0.7708333333333334,4.5,3.3,4.1722164872437695,3.9637959003096888,3.7629405692375757,3.4968293761982006,4.176021235805928,3.9748119746350095,3.770550066361894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.479166666666668,30.991666666666664,32.77916666666667,32.68333333333334,12.470833333333333,0.19233333333333333,0.323125,0.3293333333333333,0.37362500000000004,0.34925,0.13120833333333334,0.10708333333333332,0.14666666666666664,0.13425,0.105,0.14612499999999998,0.11220833333333334,0.19245833333333331,0.174625,0.08395833333333334,0.1385625,0.062875,0.070125,0.06316666666666666,0.02307616,0.12383333333333334,0.08470833333333333,0.10962500000000001,0.103,0.10275,0.13054166666666667,0.18555,0.20033333333333334,0.24279166666666666,0.18695833333333334,0.20260833333333336,0.21824999999999997,0.211875,0.1965,0.21966666666666668,0.3110833333333333,0.29604166666666665,0.298,0.30416666666666664,2029,8.9,2.7,77.0,742.0261307352348,57136.01206661308,84.3732486325576,0.0,0.0,0.0,0.0,0.7540983606557378,0.7540983606557378,86.72131147540985,0.31420765027322406,156.16120218579238,113.74316939890711,7.540983606557377,145.79234972677597,13.586338797814207,7.877185792349727,0.5812841530054645,15.081967213114755,-2.0108333333333306,11.323163327261696,0.31420765027322406,4.097710122300327,3.4971376528753666,7.540983606557377,5.767217451643717,3.154149644375055,-1.671134313470378,0.5812841530054645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,4.4,-0.1,5.0,-0.3,5.0,5.0,5.2,-0.2,5.6,5.3,5.8,-0.2,6.1,5.6,6.4,0.1,7.0
2014-02-20,48.895,91.01666666666665,128.33333333333334,0.0,222.5,157.08333333333334,22.5,197.91666666666666,16.945833333333333,10.170833333333333,13.424999999999999,3.2,1.5,2.7356400235953404,2.4403775254387257,2.155832473086566,1.7788416162807845,2.7410300840583983,2.45598363073293,2.1666125940126832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.133333333333336,29.787499999999998,32.3375,32.708333333333336,12.479166666666666,0.19383333333333333,0.3217083333333333,0.3284166666666667,0.37237499999999996,0.3489166666666666,0.10770833333333334,0.11220833333333334,0.14583333333333334,0.13391666666666668,0.10608333333333332,0.14254166666666665,0.11341666666666667,0.19200000000000003,0.1744583333333333,0.08283333333333333,0.12597916666666667,0.06195833333333334,0.061875000000000006,0.06866666666666667,0.02254682,0.12279166666666667,0.08420833333333333,0.10920833333333334,0.10441666666666666,0.10229166666666667,0.130875,0.18155,0.19825,0.24091666666666667,0.18541666666666667,0.2000875,0.21575,0.21075,0.19425,0.21862499999999999,0.30783333333333335,0.29275,0.295875,0.30295833333333333,2029,8.9,-3.5,73.0,471.80417925418294,34441.70508555535,72.10596258722454,0.0,0.0,0.0,0.0,0.5372093023255815,0.5372093023255815,68.94186046511629,0.0,119.52906976744188,84.38662790697677,12.087209302325585,106.32267441860466,9.103459302325582,5.4638662790697685,7.212034883720931,10.74418604651163,0.2116666666666731,-17.779451010293556,-0.31420765027322406,-36.632132418350494,-29.356541491930344,4.546225695768207,-39.469675308171304,-4.482879495488625,-2.4133195132799585,6.630750730715467,36.632132418350494,29.356541491930344,0.0,39.469675308171304,0.0,17.779451010293556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.779451010293556,0.0,36.632132418350494,29.356541491930344,0.0,39.469675308171304,0.0,0.0,0.0,0.3,0.1,-0.2,-0.2,1.3,-0.3,0.4,2.5,1.6,-0.2,1.1,2.7,1.4,-0.2,1.4,2.9,3.1,0.1,2.4
2014-02-21,52.17583333333334,111.125,134.58333333333334,2.5,234.16666666666666,162.08333333333334,22.916666666666668,202.08333333333334,19.275000000000002,9.279166666666667,13.637500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.945833333333336,29.625,31.979166666666668,32.62083333333334,12.429166666666667,0.19575,0.31979166666666664,0.3275,0.3717916666666667,0.347625,0.10041666666666667,0.11616666666666668,0.146,0.13395833333333335,0.10733333333333334,0.13625,0.11333333333333334,0.1914583333333333,0.17475,0.08441666666666665,0.11847916666666668,0.06179166666666667,0.06566666666666666,0.07520833333333334,0.023819756666666667,0.12008333333333332,0.084625,0.109875,0.10341666666666666,0.10333333333333333,0.13016666666666668,0.18328333333333333,0.1965416666666667,0.23966666666666667,0.18333333333333335,0.19987083333333333,0.21424999999999997,0.20741666666666667,0.19175,0.21645833333333334,0.3062916666666667,0.2914583333333333,0.29291666666666666,0.3007083333333333,2029,9.1,-2.1,74.0,523.6903269914552,38753.08419736769,74.88007395844213,0.0,0.1999999999999993,5.079999999999981,5.079999999999981,0.46952380952380957,0.46952380952380957,63.19007936507938,1.1738095238095239,109.9468253968254,76.10198412698414,10.759920634920636,94.88293650793652,9.05007142857143,4.356789682539683,6.403130952380954,9.39047619047619,3.2808333333333337,-5.751781100036915,1.1738095238095239,-9.582244370616479,-8.284643779992635,-1.3272886674049484,-11.439737910668143,-0.05338787375415244,-1.107076596530086,-0.8089039313399775,9.582244370616479,0.0,0.0,11.439737910668143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079999999999981,0.0,0.0,9.582244370616479,0.0,0.0,11.439737910668143,0.0,0.0,0.0,4.1,0.1,3.2,-0.1,3.7,-0.4,3.8,6.9,4.2,-0.3,4.3,6.4,3.8,-0.3,4.9,6.2,5.0,0.0,5.7
2014-02-22,51.434999999999995,88.89999999999999,118.75,0.0,226.66666666666666,128.33333333333334,0.0,193.33333333333334,13.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.254166666666666,29.833333333333332,31.995833333333334,32.59166666666667,12.416666666666666,0.19400000000000003,0.31825,0.32579166666666665,0.371875,0.34541666666666665,0.09804166666666668,0.11875000000000001,0.14483333333333334,0.13362500000000002,0.10791666666666666,0.13020833333333334,0.11204166666666666,0.19004166666666666,0.174875,0.08466666666666667,0.1145625,0.06183333333333333,0.06708333333333334,0.08125,0.023844963333333333,0.11712499999999999,0.085625,0.1105,0.1045,0.10358333333333332,0.12995833333333334,0.1801,0.1955,0.23841666666666664,0.18195833333333333,0.19684166666666666,0.21362499999999998,0.2068333333333333,0.19091666666666665,0.21358333333333332,0.30579166666666663,0.290375,0.29233333333333333,0.29833333333333334,2029,9.1,0.5,61.0,633.594389867336,38649.257781907494,74.81642021050254,0.0,0.0,0.0,0.0,0.5785714285714286,0.5785714285714286,68.70535714285715,0.0,131.14285714285714,74.25000000000001,0.0,111.85714285714288,8.042142857142858,6.364285714285715,0.0,11.571428571428573,-0.7408333333333417,5.515277777777776,-1.1738095238095239,21.196031746031736,-1.8519841269841208,-10.759920634920636,16.974206349206355,-1.0079285714285717,2.007496031746032,-6.403130952380954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.6,3.4,-0.1,4.4,-0.4,4.0,8.0,4.8,-0.3,5.2,7.7,3.9,-0.3,4.9,7.4,5.6,0.0,5.7
2014-02-23,51.32916666666666,70.90833333333332,103.75,0.0,216.66666666666666,141.66666666666666,0.0,182.91666666666666,8.779166666666667,2.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72083333333333,30.304166666666664,32.012499999999996,32.65833333333334,12.470833333333333,0.19175,0.3176666666666667,0.32425,0.3713333333333333,0.3447916666666666,0.095875,0.119,0.144875,0.13229166666666667,0.108,0.12645833333333334,0.11045833333333333,0.18987500000000002,0.1748333333333333,0.08458333333333334,0.11106250000000001,0.06095833333333334,0.06904166666666667,0.08304166666666667,0.023340829999999996,0.11416666666666668,0.08545833333333334,0.1105,0.10412500000000001,0.10358333333333332,0.12962500000000002,0.17548333333333332,0.19325,0.23675,0.18033333333333332,0.19290833333333335,0.21183333333333332,0.20716666666666664,0.1905416666666667,0.21033333333333334,0.3055,0.29016666666666663,0.29141666666666666,0.297875,2029,9.1,0.5,66.0,633.594389867336,41817.22973124417,76.69650993247704,0.0,0.0,0.0,0.0,0.7238805970149255,0.7238805970149255,75.10261194029852,0.0,156.84079601990052,102.5497512437811,0.0,132.40982587064678,6.3550684079602,1.655876865671642,0.0,14.477611940298509,-0.10583333333333655,6.397254797441363,0.0,25.697938877043384,28.29975124378109,0.0,20.55268301350391,-1.6870744491826581,-4.708408848614073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.0,6.5,-0.1,8.2,-0.4,7.5,7.8,8.5,-0.4,8.2,7.95,8.0,-0.4,8.3,8.2,9.7,0.0,9.2
2014-02-24,47.942499999999995,48.68333333333333,85.83333333333333,0.0,198.75,139.16666666666666,0.0,170.41666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.837500000000002,31.77916666666667,32.32083333333333,32.74583333333333,12.4625,0.19016666666666668,0.31983333333333336,0.32495833333333335,0.37175,0.34379166666666666,0.10133333333333333,0.11858333333333333,0.14479166666666665,0.13258333333333336,0.10779166666666666,0.132375,0.1105,0.18933333333333335,0.17454166666666668,0.08458333333333334,0.116375,0.06016666666666667,0.07137500000000001,0.08391666666666668,0.023202193333333333,0.11729166666666667,0.08570833333333333,0.11066666666666668,0.10416666666666667,0.10308333333333332,0.13062500000000002,0.17327499999999998,0.19187500000000002,0.23541666666666664,0.17908333333333334,0.1902,0.21220833333333333,0.207,0.190375,0.207125,0.305875,0.29,0.29029166666666667,0.2960833333333333,2029,9.1,4.3,52.0,830.8660976803536,43205.03707937839,77.4823132059666,0.0,0.0,0.0,0.0,0.9847826086956522,0.9847826086956522,84.52717391304347,0.0,195.72554347826087,137.04891304347825,0.0,167.82336956521738,0.0,0.0,0.0,19.695652173913043,-3.386666666666663,9.424561972744954,0.0,38.88474745836035,34.49916179969715,0.0,35.41354369457059,-6.3550684079602,-1.655876865671642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2.4,9.5,-0.1,9.7,-0.3,9.7,10.8,10.1,-0.2,11.0,10.35,9.8,-0.3,10.6,9.9,11.1,0.1,11.3
2014-02-25,40.947878787878786,14.816666666666665,56.666666666666664,0.0,184.16666666666666,117.5,0.0,149.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.71666666666667,32.85,32.86666666666667,33.0625,12.491666666666667,0.19208333333333336,0.32258333333333333,0.3299166666666667,0.3715833333333333,0.345375,0.10654166666666666,0.121375,0.14495833333333333,0.13283333333333333,0.107,0.13720833333333335,0.11129166666666668,0.1885,0.17479166666666665,0.084125,0.1216875,0.06120833333333334,0.058958333333333335,0.08679166666666666,0.02336603666666667,0.11975000000000001,0.0855,0.11045833333333333,0.10420833333333333,0.10358333333333332,0.13,0.17090000000000002,0.19120833333333334,0.23475,0.17883333333333332,0.18759583333333332,0.2117083333333333,0.20604166666666665,0.19000000000000003,0.20429166666666665,0.305625,0.28983333333333333,0.29229166666666667,0.29612499999999997,2029,9.1,5.7,74.0,916.1643084302143,67796.15882383585,88.7420255153057,0.0,0.0,0.0,0.0,,0.9847826086956522,55.80434782608695,0.0,181.3641304347826,115.71195652173913,0.0,146.89673913043478,0.0,0.0,0.0,,-6.99462121212121,-28.722826086956516,0.0,-14.36141304347828,-21.336956521739125,0.0,-20.926630434782595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,3.7,9.4,0.0,9.6,-0.3,11.8,13.3,9.7,-0.2,10.5,12.65,10.0,-0.2,11.3,12.0,11.4,0.1,12.2
2014-02-26,29.845,2.1166666666666667,31.666666666666668,0.0,172.08333333333334,95.41666666666667,0.0,133.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.691666666666666,32.78333333333333,33.2125,33.50416666666667,12.475,0.19345833333333332,0.3254166666666667,0.33116666666666666,0.3737916666666667,0.347625,0.110875,0.12716666666666668,0.14491666666666667,0.132375,0.10712499999999998,0.14104166666666665,0.11291666666666667,0.1885416666666667,0.17479166666666665,0.08466666666666667,0.12583333333333332,0.06145833333333334,0.054375,0.08629166666666666,0.0236055,0.12254166666666666,0.08608333333333333,0.11125,0.10395833333333333,0.10416666666666667,0.13091666666666668,0.16755833333333334,0.18941666666666668,0.23354166666666668,0.1784583333333333,0.18400833333333333,0.21208333333333332,0.20629166666666665,0.189375,0.20045833333333332,0.306125,0.29020833333333335,0.29191666666666666,0.2960833333333333,2029,9.1,5.8,98.0,922.5422351864663,90409.1390482737,96.36669963763866,0.0,0.0,0.0,0.0,,0.9847826086956522,31.184782608695652,0.0,169.46467391304347,93.96467391304348,0.0,131.71467391304347,0.0,0.0,0.0,,-11.102878787878787,-24.6195652173913,0.0,-11.899456521739125,-21.74728260869564,0.0,-15.182065217391312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,3.5,8.9,2.3,8.6,-0.3,10.9,13.5,10.0,-0.2,9.8,12.8,9.2,-0.1,10.6,12.1,10.3,0.1,10.9
2014-02-27,24.764999999999997,2.1166666666666667,10.833333333333334,0.0,163.75,69.58333333333333,0.0,120.83333333333333,0.0,0.0,0.0,5.1,4.6,4.963423536351571,4.876581625129037,4.79289190384899,4.682012240082583,4.96500884825247,4.881171656097921,4.796062527650789,3.669,4.445,3.9075710859335686,4.048866589421882,4.177383689856115,4.33609114370144,3.9049165766576377,4.041600773466904,4.172651598591021,30.791666666666668,32.725,33.30416666666667,33.762499999999996,12.508333333333333,0.19545833333333332,0.3287083333333333,0.33108333333333334,0.373125,0.3487916666666666,0.11704166666666667,0.13233333333333333,0.14633333333333332,0.13429166666666667,0.10654166666666666,0.14454166666666665,0.11404166666666667,0.18879166666666666,0.17479166666666665,0.08425,0.1304375,0.06029166666666667,0.057375,0.08641666666666666,0.022786283333333334,0.12491666666666668,0.08641666666666666,0.11133333333333334,0.103875,0.10458333333333332,0.13066666666666668,0.18386666666666665,0.18916666666666668,0.23224999999999998,0.17737499999999998,0.192975,0.21066666666666667,0.20529166666666665,0.18966666666666665,0.2020833333333333,0.30391666666666667,0.29175,0.290875,0.29654166666666665,2029,9.1,4.7,68.0,854.4910684068259,58105.39265166416,84.79769950388035,0.0,0.0,0.0,0.0,,0.9847826086956522,10.668478260869566,0.0,161.25815217391303,68.52445652173913,0.0,118.9945652173913,0.0,0.0,0.0,,-5.080000000000002,-20.516304347826086,0.0,-8.206521739130437,-25.44021739130436,0.0,-12.720108695652172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.669,4.445,3.9075710859335686,4.048866589421882,4.177383689856115,4.33609114370144,3.9049165766576377,4.041600773466904,4.172651598591021,6.6,2.8,6.2,3.1,7.1,-0.3,7.5,7.1,6.9,-0.2,7.9,7.0,7.7,0.9,8.1,6.9,8.5,0.1,7.8
2014-02-28,19.3675,2.1166666666666667,0.0,0.0,155.41666666666666,39.166666666666664,0.0,99.58333333333333,0.0,0.0,0.0,0.2,0.0,0.1453694145406283,0.11063265005161478,0.077156761539596,0.032804896033033486,0.14600353930098806,0.11246866243916825,0.07842501106031569,0.094,0.0,0.08023604917045622,0.06682776565357879,0.050480957608571804,0.02364552813982858,0.08044717502913806,0.0676270700318762,0.051161534976727124,30.587500000000002,32.199999999999996,33.229166666666664,33.979166666666664,12.520833333333334,0.1975416666666667,0.331625,0.3335000000000001,0.3749166666666666,0.349375,0.12470833333333332,0.14479166666666668,0.15012499999999998,0.13662500000000002,0.11104166666666666,0.14854166666666666,0.11454166666666667,0.189125,0.17470833333333333,0.08416666666666667,0.13625,0.06108333333333333,0.05975,0.08529166666666667,0.025180916666666664,0.12879166666666667,0.086625,0.11154166666666666,0.10366666666666667,0.10412500000000001,0.12983333333333333,0.18971666666666667,0.19325,0.23395833333333335,0.17670833333333333,0.20275416666666668,0.21116666666666664,0.20437499999999997,0.18804166666666666,0.2157916666666667,0.30154166666666665,0.28975,0.29124999999999995,0.29620833333333335,2029,9.1,3.5,98.0,785.338159165494,76963.1395982184,92.05807619071078,0.0,0.0,0.0,0.0,,0.9847826086956522,0.0,0.0,153.0516304347826,38.57065217391304,0.0,98.06793478260869,0.0,0.0,0.0,,-5.397499999999997,-10.668478260869566,0.0,-8.206521739130437,-29.953804347826086,0.0,-20.92663043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.08023604917045622,0.06682776565357879,0.050480957608571804,0.02364552813982858,0.08044717502913806,0.0676270700318762,0.051161534976727124,6.0,2.6,6.5,5.4,6.2,-0.3,7.7,9.0,6.1,-0.2,6.8,8.75,6.5,1.6,7.7,8.5,7.5,0.1,8.0
2014-03-01,13.017499999999998,10.583333333333334,0.0,0.0,153.33333333333334,12.5,0.0,85.41666666666667,0.0,0.0,0.0,4.8999999999999995,3.0,4.381009438135969,4.05101017549034,3.732989234626162,3.311646512313818,4.387033623359386,4.068452293172099,3.7450376050729988,3.069,2.94,3.19398537970276,3.2108272100226434,3.180988522955774,3.07181536114918,3.193225413299848,3.211155729592796,3.182943070153098,30.370833333333334,31.775000000000002,33.07083333333333,33.9625,12.483333333333334,0.20191666666666666,0.3315,0.332,0.37424999999999997,0.34945833333333326,0.13479166666666667,0.155875,0.15225,0.13670833333333335,0.10945833333333332,0.15329166666666666,0.114375,0.1894583333333333,0.1738333333333333,0.08483333333333333,0.14360416666666667,0.058958333333333335,0.059666666666666666,0.08416666666666667,0.02254682,0.13304166666666667,0.08541666666666665,0.1105,0.1035,0.10354166666666666,0.13062500000000002,0.19251666666666667,0.19299999999999998,0.23424999999999999,0.17616666666666667,0.2071125,0.21054166666666665,0.20379166666666668,0.18791666666666665,0.2217083333333333,0.3007916666666666,0.2875833333333333,0.2896666666666667,0.29424999999999996,2029,9.1,2.5,93.0,731.5333646741526,68032.6029146962,88.83216711143216,0.0,0.0,0.0,0.0,,0.9847826086956522,0.0,0.0,151.0,12.309782608695652,0.0,84.11684782608695,0.0,0.0,0.0,,-6.350000000000001,0.0,0.0,-2.051630434782595,-26.260869565217387,0.0,-13.951086956521735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.069,2.94,3.19398537970276,3.2108272100226434,3.180988522955774,3.07181536114918,3.193225413299848,3.211155729592796,3.182943070153098,3.1,2.1,2.0,2.3,3.0,-0.3,2.9,5.1,3.2,-0.2,3.4,5.15,3.5,1.4,3.5,5.2,4.3,0.2,4.6
